Datum;Eröffnung;Hoch;Tief;Schluss;Währung;Volumen
05.10.2001;952,51;952,51;952,51;952,51;Pkt.;0
08.10.2001;948,19;948,19;948,19;948,19;Pkt.;0
09.10.2001;941,80;941,80;941,80;941,80;Pkt.;0
10.10.2001;957,24;957,24;957,24;957,24;Pkt.;0
11.10.2001;969,01;969,01;969,01;969,01;Pkt.;0
12.10.2001;968,05;968,05;968,05;968,05;Pkt.;0
15.10.2001;960,87;960,87;960,87;960,87;Pkt.;0
16.10.2001;968,14;968,14;968,14;968,14;Pkt.;0
17.10.2001;965,27;965,27;965,27;965,27;Pkt.;0
18.10.2001;953,15;953,15;953,15;953,15;Pkt.;0
19.10.2001;949,27;949,27;949,27;949,27;Pkt.;0
22.10.2001;959,57;959,57;959,57;959,57;Pkt.;0
23.10.2001;964,73;964,73;964,73;964,73;Pkt.;0
24.10.2001;966,67;966,67;966,67;966,67;Pkt.;0
25.10.2001;969,86;969,86;969,86;969,86;Pkt.;0
26.10.2001;976,42;976,42;976,42;976,42;Pkt.;0
29.10.2001;959,09;959,09;959,09;959,09;Pkt.;0
30.10.2001;943,17;943,17;943,17;943,17;Pkt.;0
31.10.2001;943,20;943,20;943,20;943,20;Pkt.;0
01.11.2001;959,32;959,32;959,32;959,32;Pkt.;0
02.11.2001;960,79;960,79;960,79;960,79;Pkt.;0
05.11.2001;973,13;973,13;973,13;973,13;Pkt.;0
06.11.2001;983,04;983,04;983,04;983,04;Pkt.;0
07.11.2001;981,59;981,59;981,59;981,59;Pkt.;0
08.11.2001;988,74;988,74;988,74;988,74;Pkt.;0
09.11.2001;986,33;986,33;986,33;986,33;Pkt.;0
12.11.2001;977,82;977,82;977,82;977,82;Pkt.;0
13.11.2001;991,42;991,42;991,42;991,42;Pkt.;0
14.11.2001;993,92;993,92;993,92;993,92;Pkt.;0
15.11.2001;997,00;997,00;997,00;997,00;Pkt.;0
16.11.2001;998,96;998,96;998,96;998,96;Pkt.;0
19.11.2001;1.008,05;1.008,05;1.008,05;1.008,05;Pkt.;0
20.11.2001;1.001,18;1.001,18;1.001,18;1.001,18;Pkt.;0
21.11.2001;995,57;995,57;995,57;995,57;Pkt.;0
22.11.2001;998,83;998,83;998,83;998,83;Pkt.;0
23.11.2001;1.002,48;1.002,48;1.002,48;1.002,48;Pkt.;0
26.11.2001;1.008,55;1.008,55;1.008,55;1.008,55;Pkt.;0
27.11.2001;1.001,75;1.001,75;1.001,75;1.001,75;Pkt.;0
28.11.2001;987,21;987,21;987,21;987,21;Pkt.;0
29.11.2001;992,73;992,73;992,73;992,73;Pkt.;0
30.11.2001;997,93;997,93;997,93;997,93;Pkt.;0
03.12.2001;987,28;987,28;987,28;987,28;Pkt.;0
04.12.2001;998,67;998,67;998,67;998,67;Pkt.;0
05.12.2001;1.021,41;1.021,41;1.021,41;1.021,41;Pkt.;0
06.12.2001;1.022,87;1.022,87;1.022,87;1.022,87;Pkt.;0
07.12.2001;1.013,71;1.013,71;1.013,71;1.013,71;Pkt.;0
10.12.2001;996,58;996,58;996,58;996,58;Pkt.;0
11.12.2001;994,30;994,30;994,30;994,30;Pkt.;0
12.12.2001;996,17;996,17;996,17;996,17;Pkt.;0
13.12.2001;980,22;980,22;980,22;980,22;Pkt.;0
14.12.2001;979,91;979,91;979,91;979,91;Pkt.;0
17.12.2001;991,78;991,78;991,78;991,78;Pkt.;0
18.12.2001;995,93;995,93;995,93;995,93;Pkt.;0
19.12.2001;996,09;996,09;996,09;996,09;Pkt.;0
20.12.2001;989,63;989,63;989,63;989,63;Pkt.;0
21.12.2001;992,43;992,43;992,43;992,43;Pkt.;0
24.12.2001;990,00;990,00;990,00;990,00;Pkt.;0
25.12.2001;989,67;989,67;989,67;989,67;Pkt.;0
26.12.2001;991,83;991,83;991,83;991,83;Pkt.;0
27.12.2001;1.003,83;1.003,83;1.003,83;1.003,83;Pkt.;0
28.12.2001;1.007,97;1.007,97;1.007,97;1.007,97;Pkt.;0
31.12.2001;1.003,52;1.003,52;1.003,52;1.003,52;Pkt.;0
01.01.2002;1.003,52;1.003,52;1.003,52;1.003,52;Pkt.;0
02.01.2002;1.006,93;1.006,93;1.006,93;1.006,93;Pkt.;0
03.01.2002;1.017,72;1.017,72;1.017,72;1.017,72;Pkt.;0
04.01.2002;1.023,49;1.023,49;1.023,49;1.023,49;Pkt.;0
07.01.2002;1.016,53;1.016,53;1.016,53;1.016,53;Pkt.;0
08.01.2002;1.008,68;1.008,68;1.008,68;1.008,68;Pkt.;0
09.01.2002;1.004,58;1.004,58;1.004,58;1.004,58;Pkt.;0
10.01.2002;1.001,98;1.001,98;1.001,98;1.001,98;Pkt.;0
11.01.2002;997,01;997,01;997,01;997,01;Pkt.;0
14.01.2002;988,18;988,18;988,18;988,18;Pkt.;0
15.01.2002;992,22;992,22;992,22;992,22;Pkt.;0
16.01.2002;977,39;977,39;977,39;977,39;Pkt.;0
17.01.2002;985,30;985,30;985,30;985,30;Pkt.;0
18.01.2002;980,08;980,08;980,08;980,08;Pkt.;0
21.01.2002;978,57;978,57;978,57;978,57;Pkt.;0
22.01.2002;971,61;971,61;971,61;971,61;Pkt.;0
23.01.2002;977,35;977,35;977,35;977,35;Pkt.;0
24.01.2002;982,12;982,12;982,12;982,12;Pkt.;0
25.01.2002;978,14;978,14;978,14;978,14;Pkt.;0
28.01.2002;980,64;980,64;980,64;980,64;Pkt.;0
29.01.2002;959,17;959,17;959,17;959,17;Pkt.;0
30.01.2002;959,97;959,97;959,97;959,97;Pkt.;0
31.01.2002;972,42;972,42;972,42;972,42;Pkt.;0
01.02.2002;967,44;967,44;967,44;967,44;Pkt.;0
04.02.2002;951,28;951,28;951,28;951,28;Pkt.;0
05.02.2002;943,32;943,32;943,32;943,32;Pkt.;0
06.02.2002;937,04;937,04;937,04;937,04;Pkt.;0
07.02.2002;939,36;939,36;939,36;939,36;Pkt.;0
08.02.2002;949,11;949,11;949,11;949,11;Pkt.;0
11.02.2002;962,11;962,11;962,11;962,11;Pkt.;0
12.02.2002;961,07;961,07;961,07;961,07;Pkt.;0
13.02.2002;968,04;968,04;968,04;968,04;Pkt.;0
14.02.2002;970,54;970,54;970,54;970,54;Pkt.;0
15.02.2002;961,95;961,95;961,95;961,95;Pkt.;0
18.02.2002;959,57;959,57;959,57;959,57;Pkt.;0
19.02.2002;942,28;942,28;942,28;942,28;Pkt.;0
20.02.2002;946,23;946,23;946,23;946,23;Pkt.;0
21.02.2002;942,52;942,52;942,52;942,52;Pkt.;0
22.02.2002;946,27;946,27;946,27;946,27;Pkt.;0
25.02.2002;957,99;957,99;957,99;957,99;Pkt.;0
26.02.2002;958,54;958,54;958,54;958,54;Pkt.;0
27.02.2002;963,41;963,41;963,41;963,41;Pkt.;0
28.02.2002;962,73;962,73;962,73;962,73;Pkt.;0
01.03.2002;980,73;980,73;980,73;980,73;Pkt.;0
04.03.2002;1.005,09;1.005,09;1.005,09;1.005,09;Pkt.;0
05.03.2002;999,79;999,79;999,79;999,79;Pkt.;0
06.03.2002;1.011,18;1.011,18;1.011,18;1.011,18;Pkt.;0
07.03.2002;1.016,82;1.016,82;1.016,82;1.016,82;Pkt.;0
08.03.2002;1.020,41;1.020,41;1.020,41;1.020,41;Pkt.;0
11.03.2002;1.022,27;1.022,27;1.022,27;1.022,27;Pkt.;0
12.03.2002;1.014,24;1.014,24;1.014,24;1.014,24;Pkt.;0
13.03.2002;1.006,79;1.006,79;1.006,79;1.006,79;Pkt.;0
14.03.2002;1.009,97;1.009,97;1.009,97;1.009,97;Pkt.;0
15.03.2002;1.020,33;1.020,33;1.020,33;1.020,33;Pkt.;0
18.03.2002;1.018,90;1.018,90;1.018,90;1.018,90;Pkt.;0
19.03.2002;1.024,42;1.024,42;1.024,42;1.024,42;Pkt.;0
20.03.2002;1.011,37;1.011,37;1.011,37;1.011,37;Pkt.;0
21.03.2002;1.010,18;1.010,18;1.010,18;1.010,18;Pkt.;0
22.03.2002;1.006,18;1.006,18;1.006,18;1.006,18;Pkt.;0
25.03.2002;994,06;994,06;994,06;994,06;Pkt.;0
26.03.2002;996,77;996,77;996,77;996,77;Pkt.;0
27.03.2002;999,95;999,95;999,95;999,95;Pkt.;0
28.03.2002;1.005,52;1.005,52;1.005,52;1.005,52;Pkt.;0
29.03.2002;1.003,60;1.003,60;1.003,60;1.003,60;Pkt.;0
01.04.2002;1.005,05;1.005,05;1.005,05;1.005,05;Pkt.;0
02.04.2002;999,75;999,75;999,75;999,75;Pkt.;0
03.04.2002;994,95;994,95;994,95;994,95;Pkt.;0
04.04.2002;993,60;993,60;993,60;993,60;Pkt.;0
05.04.2002;990,93;990,93;990,93;990,93;Pkt.;0
08.04.2002;986,18;986,18;986,18;986,18;Pkt.;0
09.04.2002;981,70;981,70;981,70;981,70;Pkt.;0
10.04.2002;991,98;991,98;991,98;991,98;Pkt.;0
11.04.2002;973,53;973,53;973,53;973,53;Pkt.;0
12.04.2002;976,24;976,24;976,24;976,24;Pkt.;0
15.04.2002;975,60;975,60;975,60;975,60;Pkt.;0
16.04.2002;995,60;995,60;995,60;995,60;Pkt.;0
17.04.2002;998,04;998,04;998,04;998,04;Pkt.;0
18.04.2002;997,13;997,13;997,13;997,13;Pkt.;0
19.04.2002;996,91;996,91;996,91;996,91;Pkt.;0
22.04.2002;986,97;986,97;986,97;986,97;Pkt.;0
23.04.2002;982,32;982,32;982,32;982,32;Pkt.;0
24.04.2002;978,14;978,14;978,14;978,14;Pkt.;0
25.04.2002;977,54;977,54;977,54;977,54;Pkt.;0
26.04.2002;967,58;967,58;967,58;967,58;Pkt.;0
29.04.2002;961,35;961,35;961,35;961,35;Pkt.;0
30.04.2002;968,25;968,25;968,25;968,25;Pkt.;0
01.05.2002;975,20;975,20;975,20;975,20;Pkt.;0
02.05.2002;972,50;972,50;972,50;972,50;Pkt.;0
03.05.2002;968,42;968,42;968,42;968,42;Pkt.;0
06.05.2002;957,17;957,17;957,17;957,17;Pkt.;0
07.05.2002;949,59;949,59;949,59;949,59;Pkt.;0
08.05.2002;975,93;975,93;975,93;975,93;Pkt.;0
09.05.2002;967,25;967,25;967,25;967,25;Pkt.;0
10.05.2002;956,61;956,61;956,61;956,61;Pkt.;0
13.05.2002;967,70;967,70;967,70;967,70;Pkt.;0
14.05.2002;979,06;979,06;979,06;979,06;Pkt.;0
15.05.2002;982,06;982,06;982,06;982,06;Pkt.;0
16.05.2002;986,61;986,61;986,61;986,61;Pkt.;0
17.05.2002;994,87;994,87;994,87;994,87;Pkt.;0
20.05.2002;986,32;986,32;986,32;986,32;Pkt.;0
21.05.2002;979,27;979,27;979,27;979,27;Pkt.;0
22.05.2002;981,83;981,83;981,83;981,83;Pkt.;0
23.05.2002;986,02;986,02;986,02;986,02;Pkt.;0
24.05.2002;980,38;980,38;980,38;980,38;Pkt.;0
27.05.2002;979,13;979,13;979,13;979,13;Pkt.;0
28.05.2002;974,79;974,79;974,79;974,79;Pkt.;0
29.05.2002;970,52;970,52;970,52;970,52;Pkt.;0
30.05.2002;967,19;967,19;967,19;967,19;Pkt.;0
31.05.2002;967,85;967,85;967,85;967,85;Pkt.;0
03.06.2002;953,86;953,86;953,86;953,86;Pkt.;0
04.06.2002;948,83;948,83;948,83;948,83;Pkt.;0
05.06.2002;948,98;948,98;948,98;948,98;Pkt.;0
06.06.2002;938,78;938,78;938,78;938,78;Pkt.;0
07.06.2002;933,08;933,08;933,08;933,08;Pkt.;0
10.06.2002;934,33;934,33;934,33;934,33;Pkt.;0
11.06.2002;926,64;926,64;926,64;926,64;Pkt.;0
12.06.2002;924,73;924,73;924,73;924,73;Pkt.;0
13.06.2002;914,73;914,73;914,73;914,73;Pkt.;0
14.06.2002;905,70;905,70;905,70;905,70;Pkt.;0
17.06.2002;925,84;925,84;925,84;925,84;Pkt.;0
18.06.2002;927,55;927,55;927,55;927,55;Pkt.;0
19.06.2002;913,96;913,96;913,96;913,96;Pkt.;0
20.06.2002;904,24;904,24;904,24;904,24;Pkt.;0
21.06.2002;894,90;894,90;894,90;894,90;Pkt.;0
24.06.2002;893,16;893,16;893,16;893,16;Pkt.;0
25.06.2002;888,55;888,55;888,55;888,55;Pkt.;0
26.06.2002;884,67;884,67;884,67;884,67;Pkt.;0
27.06.2002;895,86;895,86;895,86;895,86;Pkt.;0
28.06.2002;907,81;907,81;907,81;907,81;Pkt.;0
01.07.2002;896,83;896,83;896,83;896,83;Pkt.;0
02.07.2002;877,57;877,57;877,57;877,57;Pkt.;0
03.07.2002;873,24;873,24;873,24;873,24;Pkt.;0
04.07.2002;877,16;877,16;877,16;877,16;Pkt.;0
05.07.2002;905,02;905,02;905,02;905,02;Pkt.;0
08.07.2002;901,81;901,81;901,81;901,81;Pkt.;0
09.07.2002;889,66;889,66;889,66;889,66;Pkt.;0
10.07.2002;862,32;862,32;862,32;862,32;Pkt.;0
11.07.2002;855,42;855,42;855,42;855,42;Pkt.;0
12.07.2002;853,37;853,37;853,37;853,37;Pkt.;0
15.07.2002;841,38;841,38;841,38;841,38;Pkt.;0
16.07.2002;832,66;832,66;832,66;832,66;Pkt.;0
17.07.2002;842,75;842,75;842,75;842,75;Pkt.;0
18.07.2002;835,14;835,14;835,14;835,14;Pkt.;0
19.07.2002;806,14;806,14;806,14;806,14;Pkt.;0
22.07.2002;776,93;776,93;776,93;776,93;Pkt.;0
23.07.2002;756,70;756,70;756,70;756,70;Pkt.;0
24.07.2002;776,16;776,16;776,16;776,16;Pkt.;0
25.07.2002;782,04;782,04;782,04;782,04;Pkt.;0
26.07.2002;785,78;785,78;785,78;785,78;Pkt.;0
29.07.2002;821,13;821,13;821,13;821,13;Pkt.;0
30.07.2002;826,75;826,75;826,75;826,75;Pkt.;0
31.07.2002;830,55;830,55;830,55;830,55;Pkt.;0
01.08.2002;806,19;806,19;806,19;806,19;Pkt.;0
02.08.2002;795,79;795,79;795,79;795,79;Pkt.;0
05.08.2002;772,99;772,99;772,99;772,99;Pkt.;0
06.08.2002;787,16;787,16;787,16;787,16;Pkt.;0
07.08.2002;798,21;798,21;798,21;798,21;Pkt.;0
08.08.2002;821,49;821,49;821,49;821,49;Pkt.;0
09.08.2002;829,45;829,45;829,45;829,45;Pkt.;0
12.08.2002;822,06;822,06;822,06;822,06;Pkt.;0
13.08.2002;813,78;813,78;813,78;813,78;Pkt.;0
14.08.2002;829,60;829,60;829,60;829,60;Pkt.;0
15.08.2002;841,10;841,10;841,10;841,10;Pkt.;0
16.08.2002;842,66;842,66;842,66;842,66;Pkt.;0
19.08.2002;857,05;857,05;857,05;857,05;Pkt.;0
20.08.2002;846,35;846,35;846,35;846,35;Pkt.;0
21.08.2002;856,63;856,63;856,63;856,63;Pkt.;0
22.08.2002;867,21;867,21;867,21;867,21;Pkt.;0
23.08.2002;852,46;852,46;852,46;852,46;Pkt.;0
26.08.2002;855,86;855,86;855,86;855,86;Pkt.;0
27.08.2002;854,38;854,38;854,38;854,38;Pkt.;0
28.08.2002;835,09;835,09;835,09;835,09;Pkt.;0
29.08.2002;830,35;830,35;830,35;830,35;Pkt.;0
30.08.2002;830,58;830,58;830,58;830,58;Pkt.;0
02.09.2002;826,63;826,63;826,63;826,63;Pkt.;0
03.09.2002;797,90;797,90;797,90;797,90;Pkt.;0
04.09.2002;803,93;803,93;803,93;803,93;Pkt.;0
05.09.2002;795,96;795,96;795,96;795,96;Pkt.;0
06.09.2002;808,07;808,07;808,07;808,07;Pkt.;0
09.09.2002;809,93;809,93;809,93;809,93;Pkt.;0
10.09.2002;817,33;817,33;817,33;817,33;Pkt.;0
11.09.2002;821,57;821,57;821,57;821,57;Pkt.;0
12.09.2002;802,64;802,64;802,64;802,64;Pkt.;0
13.09.2002;798,17;798,17;798,17;798,17;Pkt.;0
16.09.2002;796,25;796,25;796,25;796,25;Pkt.;0
17.09.2002;786,27;786,27;786,27;786,27;Pkt.;0
18.09.2002;777,50;777,50;777,50;777,50;Pkt.;0
19.09.2002;762,39;762,39;762,39;762,39;Pkt.;0
20.09.2002;760,80;760,80;760,80;760,80;Pkt.;0
23.09.2002;747,05;747,05;747,05;747,05;Pkt.;0
24.09.2002;734,83;734,83;734,83;734,83;Pkt.;0
25.09.2002;747,11;747,11;747,11;747,11;Pkt.;0
26.09.2002;765,11;765,11;765,11;765,11;Pkt.;0
27.09.2002;752,08;752,08;752,08;752,08;Pkt.;0
30.09.2002;738,18;738,18;738,18;738,18;Pkt.;0
01.10.2002;755,63;755,63;755,63;755,63;Pkt.;0
02.10.2002;750,19;750,19;750,19;750,19;Pkt.;0
03.10.2002;742,20;742,20;742,20;742,20;Pkt.;0
04.10.2002;727,58;727,58;727,58;727,58;Pkt.;0
07.10.2002;713,60;713,60;713,60;713,60;Pkt.;0
08.10.2002;716,10;716,10;716,10;716,10;Pkt.;0
09.10.2002;703,70;703,70;703,70;703,70;Pkt.;0
10.10.2002;721,46;721,46;721,46;721,46;Pkt.;0
11.10.2002;749,32;749,32;749,32;749,32;Pkt.;0
14.10.2002;750,74;750,74;750,74;750,74;Pkt.;0
15.10.2002;786,11;786,11;786,11;786,11;Pkt.;0
16.10.2002;772,04;772,04;772,04;772,04;Pkt.;0
17.10.2002;787,78;787,78;787,78;787,78;Pkt.;0
18.10.2002;789,83;789,83;789,83;789,83;Pkt.;0
21.10.2002;798,06;798,06;798,06;798,06;Pkt.;0
22.10.2002;789,69;789,69;789,69;789,69;Pkt.;0
23.10.2002;786,76;786,76;786,76;786,76;Pkt.;0
24.10.2002;784,44;784,44;784,44;784,44;Pkt.;0
25.10.2002;792,81;792,81;792,81;792,81;Pkt.;0
28.10.2002;793,43;793,43;793,43;793,43;Pkt.;0
29.10.2002;779,68;779,68;779,68;779,68;Pkt.;0
30.10.2002;789,87;789,87;789,87;789,87;Pkt.;0
31.10.2002;791,88;791,88;791,88;791,88;Pkt.;0
01.11.2002;798,86;798,86;798,86;798,86;Pkt.;0
04.11.2002;811,19;811,19;811,19;811,19;Pkt.;0
05.11.2002;818,88;818,88;818,88;818,88;Pkt.;0
06.11.2002;820,11;820,11;820,11;820,11;Pkt.;0
07.11.2002;807,16;807,16;807,16;807,16;Pkt.;0
08.11.2002;800,40;800,40;800,40;800,40;Pkt.;0
11.11.2002;786,38;786,38;786,38;786,38;Pkt.;0
12.11.2002;792,90;792,90;792,90;792,90;Pkt.;0
13.11.2002;789,43;789,43;789,43;789,43;Pkt.;0
14.11.2002;803,13;803,13;803,13;803,13;Pkt.;0
15.11.2002;809,75;809,75;809,75;809,75;Pkt.;0
18.11.2002;806,08;806,08;806,08;806,08;Pkt.;0
19.11.2002;803,05;803,05;803,05;803,05;Pkt.;0
20.11.2002;810,48;810,48;810,48;810,48;Pkt.;0
21.11.2002;829,28;829,28;829,28;829,28;Pkt.;0
22.11.2002;828,58;828,58;828,58;828,58;Pkt.;0
25.11.2002;827,99;827,99;827,99;827,99;Pkt.;0
26.11.2002;812,62;812,62;812,62;812,62;Pkt.;0
27.11.2002;830,53;830,53;830,53;830,53;Pkt.;0
28.11.2002;835,55;835,55;835,55;835,55;Pkt.;0
29.11.2002;833,47;833,47;833,47;833,47;Pkt.;0
02.12.2002;831,76;831,76;831,76;831,76;Pkt.;0
03.12.2002;820,00;820,00;820,00;820,00;Pkt.;0
04.12.2002;815,67;815,67;815,67;815,67;Pkt.;0
05.12.2002;806,44;806,44;806,44;806,44;Pkt.;0
06.12.2002;810,42;810,42;810,42;810,42;Pkt.;0
09.12.2002;794,43;794,43;794,43;794,43;Pkt.;0
10.12.2002;801,91;801,91;801,91;801,91;Pkt.;0
11.12.2002;804,15;804,15;804,15;804,15;Pkt.;0
12.12.2002;801,18;801,18;801,18;801,18;Pkt.;0
13.12.2002;793,31;793,31;793,31;793,31;Pkt.;0
16.12.2002;809,05;809,05;809,05;809,05;Pkt.;0
17.12.2002;804,57;804,57;804,57;804,57;Pkt.;0
18.12.2002;791,59;791,59;791,59;791,59;Pkt.;0
19.12.2002;787,87;787,87;787,87;787,87;Pkt.;0
20.12.2002;796,23;796,23;796,23;796,23;Pkt.;0
23.12.2002;798,34;798,34;798,34;798,34;Pkt.;0
24.12.2002;797,34;797,34;797,34;797,34;Pkt.;0
25.12.2002;797,10;797,10;797,10;797,10;Pkt.;0
26.12.2002;797,00;797,00;797,00;797,00;Pkt.;0
27.12.2002;784,08;784,08;784,08;784,08;Pkt.;0
30.12.2002;789,43;789,43;789,43;789,43;Pkt.;0
31.12.2002;792,22;792,22;792,22;792,22;Pkt.;0
01.01.2003;792,22;792,22;792,22;792,22;Pkt.;0
02.01.2003;811,36;811,36;811,36;811,36;Pkt.;0
03.01.2003;813,91;813,91;813,91;813,91;Pkt.;0
06.01.2003;829,41;829,41;829,41;829,41;Pkt.;0
07.01.2003;822,02;822,02;822,02;822,02;Pkt.;0
08.01.2003;809,47;809,47;809,47;809,47;Pkt.;0
09.01.2003;822,24;822,24;822,24;822,24;Pkt.;0
10.01.2003;824,47;824,47;824,47;824,47;Pkt.;0
13.01.2003;824,67;824,67;824,67;824,67;Pkt.;0
14.01.2003;830,67;830,67;830,67;830,67;Pkt.;0
15.01.2003;821,25;821,25;821,25;821,25;Pkt.;0
16.01.2003;818,89;818,89;818,89;818,89;Pkt.;0
17.01.2003;808,77;808,77;808,77;808,77;Pkt.;0
20.01.2003;804,79;804,79;804,79;804,79;Pkt.;0
21.01.2003;795,88;795,88;795,88;795,88;Pkt.;0
22.01.2003;786,96;786,96;786,96;786,96;Pkt.;0
23.01.2003;792,89;792,89;792,89;792,89;Pkt.;0
24.01.2003;777,97;777,97;777,97;777,97;Pkt.;0
27.01.2003;761,21;761,21;761,21;761,21;Pkt.;0
28.01.2003;766,40;766,40;766,40;766,40;Pkt.;0
29.01.2003;769,99;769,99;769,99;769,99;Pkt.;0
30.01.2003;762,45;762,45;762,45;762,45;Pkt.;0
31.01.2003;767,48;767,48;767,48;767,48;Pkt.;0
03.02.2003;774,55;774,55;774,55;774,55;Pkt.;0
04.02.2003;764,51;764,51;764,51;764,51;Pkt.;0
05.02.2003;765,28;765,28;765,28;765,28;Pkt.;0
06.02.2003;756,98;756,98;756,98;756,98;Pkt.;0
07.02.2003;750,08;750,08;750,08;750,08;Pkt.;0
10.02.2003;750,65;750,65;750,65;750,65;Pkt.;0
11.02.2003;750,68;750,68;750,68;750,68;Pkt.;0
12.02.2003;742,73;742,73;742,73;742,73;Pkt.;0
13.02.2003;742,42;742,42;742,42;742,42;Pkt.;0
14.02.2003;754,25;754,25;754,25;754,25;Pkt.;0
17.02.2003;758,10;758,10;758,10;758,10;Pkt.;0
18.02.2003;768,08;768,08;768,08;768,08;Pkt.;0
19.02.2003;761,16;761,16;761,16;761,16;Pkt.;0
20.02.2003;757,09;757,09;757,09;757,09;Pkt.;0
21.02.2003;763,52;763,52;763,52;763,52;Pkt.;0
24.02.2003;753,14;753,14;753,14;753,14;Pkt.;0
25.02.2003;747,71;747,71;747,71;747,71;Pkt.;0
26.02.2003;741,42;741,42;741,42;741,42;Pkt.;0
27.02.2003;746,79;746,79;746,79;746,79;Pkt.;0
28.02.2003;752,86;752,86;752,86;752,86;Pkt.;0
03.03.2003;752,71;752,71;752,71;752,71;Pkt.;0
04.03.2003;742,54;742,54;742,54;742,54;Pkt.;0
05.03.2003;745,77;745,77;745,77;745,77;Pkt.;0
06.03.2003;739,08;739,08;739,08;739,08;Pkt.;0
07.03.2003;737,98;737,98;737,98;737,98;Pkt.;0
10.03.2003;721,25;721,25;721,25;721,25;Pkt.;0
11.03.2003;716,18;716,18;716,18;716,18;Pkt.;0
12.03.2003;710,79;710,79;710,79;710,79;Pkt.;0
13.03.2003;732,31;732,31;732,31;732,31;Pkt.;0
14.03.2003;740,35;740,35;740,35;740,35;Pkt.;0
17.03.2003;760,21;760,21;760,21;760,21;Pkt.;0
18.03.2003;762,88;762,88;762,88;762,88;Pkt.;0
19.03.2003;768,82;768,82;768,82;768,82;Pkt.;0
20.03.2003;770,80;770,80;770,80;770,80;Pkt.;0
21.03.2003;785,87;785,87;785,87;785,87;Pkt.;0
24.03.2003;764,80;764,80;764,80;764,80;Pkt.;0
25.03.2003;771,80;771,80;771,80;771,80;Pkt.;0
26.03.2003;770,10;770,10;770,10;770,10;Pkt.;0
27.03.2003;766,60;766,60;766,60;766,60;Pkt.;0
28.03.2003;762,95;762,95;762,95;762,95;Pkt.;0
31.03.2003;748,63;748,63;748,63;748,63;Pkt.;0
01.04.2003;756,64;756,64;756,64;756,64;Pkt.;0
02.04.2003;773,24;773,24;773,24;773,24;Pkt.;0
03.04.2003;771,60;771,60;771,60;771,60;Pkt.;0
04.04.2003;774,87;774,87;774,87;774,87;Pkt.;0
07.04.2003;782,85;782,85;782,85;782,85;Pkt.;0
08.04.2003;778,79;778,79;778,79;778,79;Pkt.;0
09.04.2003;771,81;771,81;771,81;771,81;Pkt.;0
10.04.2003;772,94;772,94;772,94;772,94;Pkt.;0
11.04.2003;770,30;770,30;770,30;770,30;Pkt.;0
14.04.2003;781,18;781,18;781,18;781,18;Pkt.;0
15.04.2003;789,09;789,09;789,09;789,09;Pkt.;0
16.04.2003;782,68;782,68;782,68;782,68;Pkt.;0
17.04.2003;792,66;792,66;792,66;792,66;Pkt.;0
18.04.2003;792,77;792,77;792,77;792,77;Pkt.;0
21.04.2003;790,63;790,63;790,63;790,63;Pkt.;0
22.04.2003;803,89;803,89;803,89;803,89;Pkt.;0
23.04.2003;810,80;810,80;810,80;810,80;Pkt.;0
24.04.2003;805,30;805,30;805,30;805,30;Pkt.;0
25.04.2003;794,41;794,41;794,41;794,41;Pkt.;0
28.04.2003;806,67;806,67;806,67;806,67;Pkt.;0
29.04.2003;808,14;808,14;808,14;808,14;Pkt.;0
30.04.2003;813,30;813,30;813,30;813,30;Pkt.;0
01.05.2003;814,95;814,95;814,95;814,95;Pkt.;0
02.05.2003;822,50;822,50;822,50;822,50;Pkt.;0
05.05.2003;824,16;824,16;824,16;824,16;Pkt.;0
06.05.2003;834,83;834,83;834,83;834,83;Pkt.;0
07.05.2003;830,66;830,66;830,66;830,66;Pkt.;0
08.05.2003;821,62;821,62;821,62;821,62;Pkt.;0
09.05.2003;831,39;831,39;831,39;831,39;Pkt.;0
12.05.2003;839,97;839,97;839,97;839,97;Pkt.;0
13.05.2003;838,57;838,57;838,57;838,57;Pkt.;0
14.05.2003;838,03;838,03;838,03;838,03;Pkt.;0
15.05.2003;843,04;843,04;843,04;843,04;Pkt.;0
16.05.2003;844,29;844,29;844,29;844,29;Pkt.;0
19.05.2003;826,25;826,25;826,25;826,25;Pkt.;0
20.05.2003;826,13;826,13;826,13;826,13;Pkt.;0
21.05.2003;826,24;826,24;826,24;826,24;Pkt.;0
22.05.2003;834,24;834,24;834,24;834,24;Pkt.;0
23.05.2003;836,94;836,94;836,94;836,94;Pkt.;0
26.05.2003;837,79;837,79;837,79;837,79;Pkt.;0
27.05.2003;847,74;847,74;847,74;847,74;Pkt.;0
28.05.2003;850,66;850,66;850,66;850,66;Pkt.;0
29.05.2003;852,53;852,53;852,53;852,53;Pkt.;0
30.05.2003;857,65;857,65;857,65;857,65;Pkt.;0
02.06.2003;865,51;865,51;865,51;865,51;Pkt.;0
03.06.2003;865,87;865,87;865,87;865,87;Pkt.;0
04.06.2003;875,96;875,96;875,96;875,96;Pkt.;0
05.06.2003;881,73;881,73;881,73;881,73;Pkt.;0
06.06.2003;883,29;883,29;883,29;883,29;Pkt.;0
09.06.2003;875,65;875,65;875,65;875,65;Pkt.;0
10.06.2003;879,57;879,57;879,57;879,57;Pkt.;0
11.06.2003;892,27;892,27;892,27;892,27;Pkt.;0
12.06.2003;894,31;894,31;894,31;894,31;Pkt.;0
13.06.2003;887,46;887,46;887,46;887,46;Pkt.;0
